StudentID;Jaar;Bevl_1;Bevl_2;Bevl_3;Burn1_1;Burn1_2;Burn1_3;Burn1_4;Mot_Stress_1;Mot_Stress_2;Mot_Stress_4;Onnodige_stress_1;Onnodige_stress_2;Onnodige_stress_3;Onnodige_stress_4;Onnodige_stress_5;Onnodige_stress_6;Onnodige_stress_7;Onnodige_stress_8;Onnodige_stress_9;Onnodige_stress_10;Leefst;Cantrill_1;Q297_1;Depr_1;Depr_2;Depr_3;Depr_4;Depr_5;Depr_6;Depr_7;Depr_8;Studiejaar;StPunt_beh;Cijfer_huidig_1;Vertr;StopInt;Hulp_1;Hulp_2;Hulp_3;Bekendgebruik_1;Bekendgebruik_2;Bekendgebruik_3;Bekendgebruik_4;Bekendgebruik_5;Bekendgebruik_6;Bekendgebruik_7;Cogn_Eng1_1;Cogn_Eng1_2;Cogn_Eng1_3;Cogn_Eng1_4;Cogn_Eng1_5;Cogn_Eng1_6;Cogn_Eng2_1;Cogn_Eng2_2;Cogn_Eng2_3;Cogn_Eng2_4;Cogn_Eng2_5;Cogn_Eng2_6;Cogn_Eng2_7;Cogn_Eng2_8;Partici1_1;Partici1_2;Partici1_3;Partici1_4;Geslacht;Leeftijd;Vooropleid;Locatie;Domein;Opleidingsvorm;Stopint2;Betrok_Ouders;Werk_1;Uitwissel
371;2025;2;3;2;5;3;5;3;3.4;2.6;3.4;3;4;2;4;;3;;1;4;4;4;3.8;4.2;2.33;3.67;5;2.33;1;3.67;2.33;2.33;4;14.6;4.28;1;0;1;1;1;1;3;5;1;1;1;1;5;4;1;5;5;5;4;4;5;3;4;5;4;5;4;1;3;1;Vrouw;37;Mbo;Den Haag;Onderwijs en Innovatie (ONI);Duaal;5;;2.28;0
372;2025;1;2;2;5;5;2;4;2.2;4.2;1.8;;4;;4;4;4;;4;4;2;3;3.4;4.2;1;2.33;3.67;3.67;2.33;2.33;2.33;3.67;4;3;3.4;1;0;5;1;5;1;1;3;5;1;1;1;3;5;4;3;4;4;4;4;3;3;3;5;2;2;3;1;2;4;Man;21;Havo;Delft;Agri, Food and Life Sciences (AFL);Voltijd;5;2;1.96;0
373;2025;3;4;4;1;1;1;2;3.8;2.6;4.6;2;3;1;3;5;1;1;1;4;1;3;4.6;3.8;1;1;1;5;1;5;1;2.33;4;3;3.4;1;0;1;3;1;1;1;1;5;1;1;1;3;5;2;4;4;4;4;4;4;4;2;4;4;4;3;1;1;1;Man;21;Havo;Delft;Agri, Food and Life Sciences (AFL);Voltijd;5;2;3.4;0
374;2025;2;3;3;4;2;3;3;2.2;3.8;2.2;2;2;2;3;4;2;2;2;3;3;3;3.4;3.4;3.67;3.67;1;2.33;2.33;2.33;2.33;2.33;4;3;3.4;1;0;1;1;5;1;3;1;1;1;1;1;3;4;3;3;3;4;4;4;4;4;3;4;3;4;3;2;2;3;Man;22;Mbo;Delft;Agri, Food and Life Sciences (AFL);Voltijd;5;4;1.8;0
375;2025;1;2;3;4;4;4;5;1.4;4.6;1;1;5;2;4;4;5;2;5;5;1;4;3;3.8;3.67;5;2.33;2.33;3.67;2.33;1;5;4;14.33;3.8;5;0;5;1;1;1;1;1;1;1;1;1;4;5;3;4;2;2;3;3;4;4;2;5;4;3;3;2;1;3;Man;22;Havo;Delft;Agri, Food and Life Sciences (AFL);Voltijd;5;5;1.64;0
376;2025;2;3;3;4;4;4;3;4.6;3.8;3.8;4;2;3;5;5;5;;3;5;;4;3.4;3;2.33;2.33;3.67;3.67;2.33;3.67;3.67;3.67;4;3;4.04;1.8;0;3;5;5;1;1;5;1;1;1;1;4;4;2;4;1;2;2;2;1;1;3;5;3;4;4;2;4;1;Anders;21;Havo;Delft;Agri, Food and Life Sciences (AFL);Voltijd;5;1;1.8;0
377;2025;2;2;3;3;2;1;3;1;3.8;1.8;1;4;1;2;5;2;1;2;5;1;4;3.4;4.2;1;2.33;1;2.33;1;3.67;1;3.67;4;14.33;3.72;1.8;1;1;1;1;1;1;1;1;1;1;1;3;2;2;2;2;2;2;2;2;2;2;2;2;3;3;3;3;3;Man;23;Vwo;Delft;Agri, Food and Life Sciences (AFL);Voltijd;5;2;3;0
378;2025;1;4;3;3;2;4;4;4.6;4.2;3.4;3;2;2;3;3;3;5;4;3;4;4;4.2;3.4;2.33;2.33;3.67;3.67;2.33;3.67;1;2.33;4;1.33;3.44;2.6;0;1;3;3;1;1;1;1;1;1;1;3;4;3;4;4;3;3;2;3;4;4;3;4;4;2;1;1;1;Man;25;Havo;Delft;Agri, Food and Life Sciences (AFL);Voltijd;5;3;2.04;0
379;2025;1;3;2;2;2;4;4;2.2;1.8;2.6;2;2;1;2;1;1;1;1;1;1;4;4.2;4.2;1;2.33;1;3.67;1;3.67;1;1;4;14;3.6;1;0;1;1;1;1;1;1;1;1;1;1;3;2;1;4;3;4;3;4;4;5;4;4;3;4;2;2;2;4;Man;21;Havo;Delft;Agri, Food and Life Sciences (AFL);Voltijd;5;1;2.6;0
380;2025;4;5;5;2;2;1;2;4.2;2.6;5;2;2;2;2;2;1;2;1;2;;2;4.2;3.8;1;2.33;2.33;3.67;1;3.67;1;2.33;4;2.07;3.8;4.2;0;1;1;1;1;1;5;1;1;1;1;4;5;5;5;5;5;4;4;4;3;5;5;5;5;5;5;5;2;Vrouw;23;Havo;Delft;Agri, Food and Life Sciences (AFL);Voltijd;5;5;2.6;0
381;2025;4;4;3;3;2;2;3;3.8;3.4;3.4;3;3;2;3;4;2;2;3;4;1;3;3.8;3.4;2.33;3.67;2.33;3.67;2.33;3.67;2.33;3.67;4;3;3.72;4.2;0;1;1;1;1;1;3;1;1;1;1;4;4;4;5;5;5;4;4;4;4;4;4;3;4;3;1;2;2;Man;23;Havo;Delft;Agri, Food and Life Sciences (AFL);Voltijd;5;4;2.6;0
382;2025;4;4;4;3;4;2;4;4.6;4.2;3.8;2;4;1;5;2;5;1;1;5;1;4;4.2;3.8;2.33;2.33;1;3.67;1;3.67;2.33;1;4;2;3.84;5;0;3;1;3;1;1;5;1;1;1;1;5;5;2;5;5;4;4;4;4;4;3;5;3;4;2;3;1;4;Vrouw;22;Mbo;Dordrecht;Onderwijs en Innovatie (ONI);Voltijd;5;4;3;0
383;2025;4;4;4;3;2;3;2;4.2;2.2;4.2;2;3;;2;3;3;;2;2;;4;3.4;4.2;2.33;1;2.33;2.33;1;3.67;2.33;1;4;3.13;3.72;1;0;1;1;1;1;1;3;1;1;1;1;4;4;2;4;4;4;4;4;4;3;3;5;3;3;3;3;2;3;Vrouw;23;Vwo;Groningen (Verloskunde Academie);Verloskunde Academie;Voltijd;5;5;1;0
384;2025;3;5;4;2;2;1;1;4.6;3;4.6;2;;;4;4;4;;5;;;5;5;3.8;1;1;2.33;5;1;5;1;2.33;4;3;4.24;1.8;0;1;1;1;1;1;3;5;1;1;1;4;4;2;5;5;5;5;5;5;3;3;5;4;4;1;3;1;1;Vrouw;22;Havo;Groningen (Verloskunde Academie);Verloskunde Academie;Voltijd;5;4;1.8;0
385;2025;3;4;4;3;3;3;2;4.2;3.8;3.8;2;4;2;5;4;4;1;4;4;1;4;3.8;4.2;2.33;2.33;2.33;3.67;2.33;3.67;2.33;2.33;4;4;3.8;3.4;1;3;1;3;1;1;3;1;1;1;1;4;4;1;4;4;4;4;4;4;4;4;4;4;4;3;2;2;3;Vrouw;26;Anders, namelijk (vul in):;Groningen (Verloskunde Academie);Verloskunde Academie;Voltijd;5;4;1;0
386;2025;2;3;3;5;3;3;5;3.4;5;1;;4;;3;4;4;;5;2;2;4;3.4;4.2;3.67;3.67;3.67;2.33;5;2.33;2.33;5;5;1.33;3;5;0;5;1;3;1;5;1;1;1;1;1;4;4;5;5;3;4;3;3;5;4;4;4;4;4;2;1;1;1;Vrouw;31;Mbo;Amsterdam;Verloskunde Academie;Voltijd;5;1;3.4;0
387;2025;1;3;2;5;5;4;4;2.2;5;1.4;;5;;4;;4;;4;;5;4;3.4;4.6;3.67;3.67;5;2.33;3.67;2.33;2.33;5;5;1.6;3.2;5;0;5;1;3;1;1;3;1;1;1;1;4;1;5;4;3;3;2;2;5;2;2;2;2;3;1;1;1;1;Vrouw;31;Mbo;Amsterdam;Verloskunde Academie;Voltijd;5;2;3.4;0
388;2025;1;3;1;5;5;4;4;1.8;4.2;3.4;5;5;4;5;5;5;5;5;5;5;4;4.2;4.6;2.33;3.67;5;5;1;5;2.33;3.67;5;6.67;3.76;1;1;1;1;3;1;1;3;1;1;1;1;4;3;1;3;2;3;5;5;5;5;3;2;1;2;1;1;1;1;Vrouw;25;Mbo;Amsterdam;Gezondheid, Sport en Welzijn (GSW);Voltijd;5;4;2.12;0
389;2025;3;2;2;3;2;3;3;3.4;3.8;2.6;;2;;2;4;4;;4;3;4;4;2.2;3.4;2.33;2.33;2.33;1;2.33;1;3.67;3.67;5;1;1.4;1.8;1;3;1;1;1;3;3;1;1;1;1;2;2;4;1;4;4;3;3;2;1;3;4;3;4;1;1;1;1;Man;25;Havo;Amsterdam;Agri, Food and Life Sciences (AFL);Voltijd;5;2;1.96;0
390;2025;4;4;3;3;2;1;1;3.8;3.4;3.4;1;1;1;1;1;1;1;1;4;1;4;4.2;4.2;1;1;1;5;1;5;1;2.33;5;1;3.4;1;1;1;1;1;1;1;1;1;1;1;1;5;5;2;5;4;4;4;4;4;4;3;4;4;3;1;1;1;1;Vrouw;37;Mbo;Alkmaar;Gezondheid, Sport en Welzijn (GSW);Deeltijd;5;5;3.56;0
391;2025;2;3;2;4;5;4;4;3.8;4.6;2.2;2;4;2;5;5;5;5;4;3;1;4;4.2;4.2;2.33;3.67;2.33;3.67;2.33;3.67;2.33;3.67;5;14.93;3.8;1;0;5;1;3;1;1;5;5;1;1;1;4;5;3;5;3;3;4;3;3;4;2;5;3;3;2;1;3;1;Vrouw;21;Havo;Alkmaar;Gezondheid, Sport en Welzijn (GSW);Voltijd;5;3;1.64;0
392;2025;4;4;3;3;4;4;2;4.2;4.6;4.2;4;5;4;5;5;5;5;5;5;;4;4.6;3.8;1;2.33;1;5;1;5;2.33;2.33;5;1.33;4.4;1;0;5;1;1;1;1;3;1;1;1;1;4;5;2;5;4;5;4;4;4;4;2;5;1;3;4;5;2;1;Vrouw;43;Mbo;Alkmaar;Onderwijs en Innovatie (ONI);Deeltijd;5;3;3.24;0
393;2025;3;4;3;3;2;2;2;3.8;3.4;3.8;;2;;;;4;;4;2;;5;4.2;4.6;1;2.33;3.67;3.67;1;3.67;2.33;2.33;5;3.33;4.2;4.2;0;1;1;1;1;1;1;1;1;1;1;4;2;2;5;4;4;2;2;2;1;4;3;1;3;1;1;1;1;Vrouw;27;Mbo;Alkmaar;Gezondheid, Sport en Welzijn (GSW);Deeltijd;5;2;2.92;0
394;2025;1;2;2;4;4;4;4;1.4;4.6;1.4;4;4;4;4;4;5;3;4;5;3;3;3;3.4;2.33;3.67;2.33;1;2.33;1;2.33;3.67;5;3.33;3.4;4.2;1;1;1;1;1;1;1;1;1;1;1;2;2;4;2;2;1;1;1;2;1;3;5;2;2;2;1;1;1;Vrouw;24;Havo;Haarlem;Techniek, Ontwerpen en Informatica (TOI);Voltijd;5;1;1;0
395;2025;4;5;4;2;2;4;3;4.6;3.4;4.6;;4;;2;3;4;;3;5;2;3;2.2;3.4;2.33;5;2.33;2.33;1;2.33;2.33;3.67;5;1;1;5;1;3;1;3;1;1;5;1;1;3;3;4;2;5;5;5;5;5;5;5;4;5;3;3;3;5;5;3;1;Vrouw;50;Havo;Haarlem;Gezondheid, Sport en Welzijn (GSW);Deeltijd;5;;1.8;0
396;2025;2;2;2;3;2;3;4;1.8;3;2.2;2;1;2;2;2;3;1;2;3;1;3;2.6;4.2;2.33;5;2.33;2.33;3.67;2.33;2.33;3.67;5;2;3.2;3.4;1;3;5;5;1;5;3;1;1;5;1;3;3;4;5;3;3;2;3;4;3;3;3;3;4;3;2;3;2;Vrouw;26;Mbo;Rotterdam;Business, Finance and Law (BFL);Voltijd;5;1;1;0
397;2025;3;4;3;4;4;3;4;3.8;4.6;3;;4;;3;;3;;2;3;2;2;3.8;3.4;3.67;2.33;3.67;2.33;2.33;3.67;3.67;5;5;11.67;3.8;1;0;3;1;1;1;3;3;1;1;1;1;4;1;3;4;4;5;3;3;3;4;4;5;5;4;1;1;1;1;Vrouw;26;Havo;Rotterdam;Business, Finance and Law (BFL);Voltijd;5;4;3.24;0
398;2025;3;4;3;2;2;2;2;4.2;3.8;4.2;3;4;3;4;4;3;1;2;4;3;4;4.2;3.8;1;1;2.33;3.67;1;3.67;1;1;5;2;3.4;1;1;3;1;1;1;1;3;1;1;1;1;3;3;3;4;4;4;4;4;4;4;3;4;3;4;3;1;1;1;Man;23;Havo;Rotterdam;Business, Finance and Law (BFL);Voltijd;5;3;2.6;0
399;2025;3;4;3;4;3;4;3;3.8;4.2;3.8;3;4;4;4;4;4;3;4;4;1;4;3.4;4.2;2.33;3.67;3.67;2.33;1;2.33;2.33;2.33;5;13;3.8;1;1;5;1;3;1;1;5;1;1;1;1;5;3;3;4;3;3;2;2;3;3;3;3;3;3;3;1;1;1;Vrouw;24;Mbo;Den Haag;Onderwijs en Innovatie (ONI);Duaal;5;;3.56;0
400;2025;2;2;2;4;2;4;4;2.2;2.6;2.2;2;3;2;4;4;4;2;3;3;4;4;3;1.8;1;2.33;2.33;5;3.67;2.33;1;1;5;14.33;3.68;1;0;1;1;1;1;1;1;1;1;1;1;2;2;2;4;2;3;2;3;3;3;2;3;3;4;1;1;1;1;Man;23;Havo;Den Haag;Business, Finance and Law (BFL);Voltijd;5;2;2.6;0
401;2025;1;2;2;4;5;4;4;1.8;4.2;1.4;3;5;3;4;4;5;5;5;5;3;3;2.2;3.8;5;5;5;1;3.67;2.33;5;3.67;5;2.33;3.8;5;1;5;1;3;1;1;5;1;1;1;3;5;4;5;4;3;3;4;4;4;5;3;4;3;3;4;3;2;1;Man;29;Mbo;Den Haag;Onderwijs en Innovatie (ONI);Voltijd;3;3;3.24;0
402;2025;2;2;1;3;4;4;5;2.2;4.2;2.6;2;2;1;2;3;3;2;2;3;3;3;2.6;3.4;3.67;3.67;5;2.33;2.33;2.33;3.67;3.67;5;3.33;4;1;0;1;1;5;1;1;3;1;1;1;1;3;4;3;3;2;2;1;1;4;5;1;5;1;4;1;1;1;2;Man;26;Havo;Delft;Techniek, Ontwerpen en Informatica (TOI);Voltijd;5;1;1.8;0
403;2025;1;1;1;5;3;4;4;2.2;4.2;1.8;3;5;2;4;2;3;;5;5;3;3;3;3.8;3.67;5;2.33;2.33;2.33;2.33;2.33;5;5;15;3.8;5;1;5;1;1;1;1;5;1;1;5;1;4;4;3;4;2;2;3;2;4;2;3;3;3;2;3;1;3;3;Man;24;Havo;Delft;Agri, Food and Life Sciences (AFL);Voltijd;5;2;2.92;1
404;2025;1;1;1;5;3;5;5;1;5;1;1;;1;1;1;;1;;;1;4;1;3.4;2.33;5;2.33;2.33;2.33;2.33;2.33;5;5;15;2.6;5;1;3;1;3;1;5;3;1;1;1;1;5;5;1;5;2;1;3;3;2;3;3;3;3;3;3;4;1;1;Man;26;Havo;Delft;Techniek, Ontwerpen en Informatica (TOI);Voltijd;5;2;1;0
405;2025;1;1;1;5;5;5;4;2.6;4.6;3;;5;;3;3;4;;3;5;;4;3.8;3.8;1;1;1;5;1;3.67;2.33;2.33;5;15;3.96;1;0;3;1;1;1;1;1;1;1;1;1;4;3;3;4;3;2;3;3;4;4;3;4;4;3;1;1;1;1;Vrouw;24;Mbo;Dordrecht;Onderwijs en Innovatie (ONI);Voltijd;5;4;2.2;0
406;2025;3;4;4;3;2;4;2;4.2;3.8;3.4;4;3;3;2;3;2;2;2;2;3;4;4.2;3.8;1;2.33;1;5;1;5;1;2.33;5;1.4;3.6;4.2;0;1;1;1;1;1;1;1;1;3;1;4;2;4;4;4;4;3;3;3;3;4;4;4;4;4;2;2;1;Vrouw;24;Havo;Groningen (Verloskunde Academie);Verloskunde Academie;Voltijd;5;4;1.8;0
407;2025;2;3;1;4;3;3;4;2.2;3.8;3;;1;;3;;3;;4;2;;4;4.2;3.8;1;2.33;2.33;1;1;3.67;2.33;3.67;5;3;3.52;2.6;0;5;1;1;1;1;1;1;1;1;1;4;5;3;5;4;3;3;5;5;5;3;5;2;3;1;1;3;3;Vrouw;24;Havo;Groningen (Verloskunde Academie);Verloskunde Academie;Voltijd;5;4;1.16;0
408;2025;2;2;2;4;4;4;4;4.2;3.8;1.4;1;1;1;3;4;1;1;2;1;5;3;2.6;3;5;5;5;1;5;2.33;5;5;1;2.93;3.72;1;1;1;1;1;3;3;3;1;1;1;1;4;5;1;5;2;2;2;1;4;1;1;2;1;4;1;1;1;1;Man;20;Havo;Amsterdam;Agri, Food and Life Sciences (AFL);Voltijd;3;1;1.48;0
409;2025;3;4;4;3;2;2;2;4.2;3.8;3.8;1;1;1;5;5;2;2;2;5;4;4;3.8;3.8;1;2.33;1;3.67;2.33;3.67;2.33;2.33;1;1.67;3.44;2.6;1;1;1;1;3;3;3;3;3;3;3;4;5;2;5;4;4;4;4;4;4;2;3;3;3;3;1;2;1;Vrouw;38;Mbo;Amsterdam;Gezondheid, Sport en Welzijn (GSW);Duaal;5;3;3.88;0
410;2025;3;4;3;3;4;4;5;3.8;3.4;4.2;4;4;4;3;5;4;3;3;3;4;3;4.2;3.4;2.33;3.67;5;2.33;3.67;2.33;2.33;3.67;1;3.67;4.2;1;0;1;1;1;3;1;5;1;1;1;1;4;4;2;4;4;4;3;3;4;3;3;5;3;4;3;2;4;5;Vrouw;19;Havo;Amsterdam;Agri, Food and Life Sciences (AFL);Voltijd;5;2;1.32;0
411;2025;3;4;4;2;3;3;2;3.8;2.2;3.8;3;3;2;3;4;3;2;2;4;1;3;3;3;2.33;3.67;1;3.67;3.67;2.33;2.33;2.33;1;3.6;3.76;2.6;0;1;1;1;3;3;5;3;1;1;1;4;4;1;5;3;4;3;3;4;2;3;5;3;3;3;1;1;4;Vrouw;18;Havo;Amsterdam;Agri, Food and Life Sciences (AFL);Voltijd;5;4;1.64;0
412;2025;3;3;4;2;2;2;4;4.2;2.2;3.8;2;;;2;3;3;2;2;2;3;3;3.4;3.4;2.33;3.67;2.33;3.67;3.67;3.67;2.33;2.33;1;3.67;4.36;1;1;5;1;1;3;1;3;1;1;1;1;3;4;2;4;3;3;3;3;5;3;2;4;2;3;3;3;4;4;Vrouw;21;Havo;Amsterdam;Agri, Food and Life Sciences (AFL);Voltijd;5;2;2.28;0
413;2025;3;4;3;3;2;2;2;4.2;3.4;3.8;4;3;3;3;4;3;3;3;3;4;4;3.8;4.2;2.33;2.33;1;3.67;2.33;3.67;2.33;2.33;1;2.2;3.8;1;0;1;1;1;3;3;3;1;1;1;1;4;4;3;4;4;4;4;4;4;4;4;4;4;4;4;5;4;3;Vrouw;21;Mbo;Amsterdam;Gezondheid, Sport en Welzijn (GSW);Voltijd;5;4;1.88;0
414;2025;4;5;4;1;2;3;3;4.2;2.2;4.2;3;1;2;3;1;1;1;2;1;3;4;4.6;3.8;1;2.33;2.33;5;1;5;2.33;2.33;1;2.2;3.88;1;0;1;1;1;3;3;3;3;1;1;1;4;5;2;5;5;5;4;4;4;4;4;4;3;4;3;1;1;3;Vrouw;24;Mbo;Amsterdam;Gezondheid, Sport en Welzijn (GSW);Voltijd;5;5;2.04;0
415;2025;3;4;3;3;4;3;1;3.4;2.6;3;4;2;;2;4;3;3;4;4;2;3;4.6;4.2;1;1;2.33;5;1;5;1;1;1;3.67;3.8;2.6;0;1;1;1;3;3;3;1;1;1;1;3;4;3;3;4;4;4;4;5;4;3;4;3;4;4;4;3;5;Man;21;Havo;Amsterdam;Agri, Food and Life Sciences (AFL);Voltijd;5;4;1;0
416;2025;2;3;3;4;4;5;3;3.4;3.8;3.4;1;4;4;4;5;5;5;4;4;5;3;3.8;4.2;3.67;3.67;1;3.67;3.67;3.67;3.67;5;1;3.67;3.8;1.8;1;3;1;3;3;5;5;1;1;1;1;5;4;3;3;4;4;4;3;4;3;4;4;3;4;3;1;2;1;Vrouw;19;Havo;Amsterdam;Agri, Food and Life Sciences (AFL);Voltijd;1;5;3.4;0
417;2025;3;2;2;3;3;3;4;3;3.8;2.6;3;3;4;4;4;4;4;4;4;4;3;3.4;2.6;2.33;2.33;2.33;2.33;2.33;2.33;2.33;2.33;1;3;3.4;2.6;0;3;3;3;3;3;5;3;3;3;3;3;3;4;5;3;3;3;2;2;2;3;4;3;3;3;2;2;2;Vrouw;20;Havo;Amsterdam;Gezondheid, Sport en Welzijn (GSW);Voltijd;3;5;1.4;0
418;2025;3;4;4;3;3;3;4;4.6;4.2;3.8;;2;;2;4;;;3;3;3;3;3.4;4.2;2.33;3.67;5;3.67;2.33;3.67;2.33;5;1;2.2;4.76;1;0;1;1;3;3;3;5;1;1;3;1;4;5;4;4;4;4;5;5;4;3;4;4;2;4;1;1;1;1;Vrouw;18;Havo;Amsterdam;Gezondheid, Sport en Welzijn (GSW);Voltijd;5;5;1;0
419;2025;3;4;3;1;1;2;3;3.8;1;3.8;2;3;3;3;3;3;1;1;2;3;3;3.4;3.4;2.33;1;2.33;5;2.33;5;2.33;2.33;1;3.93;3.96;1;0;1;1;1;3;1;3;3;1;1;1;2;5;2;4;4;5;4;4;3;4;3;5;3;3;3;1;1;4;Vrouw;19;Vwo;Amsterdam;Creative Business (CB);Voltijd;5;3;2.6;0
420;2025;2;3;1;2;3;5;4;2.2;4.2;2.2;3;4;;5;5;5;3;2;3;;4;3.8;4.6;3.67;3.67;3.67;2.33;3.67;2.33;2.33;3.67;1;3.67;4.28;1;1;1;1;5;3;1;3;1;3;1;1;2;3;2;4;2;2;4;3;4;4;3;5;2;3;2;1;2;1;Vrouw;20;Havo;Amsterdam;Agri, Food and Life Sciences (AFL);Voltijd;1;4;1.64;0
421;2025;3;4;4;1;2;2;2;4.2;3.4;3.8;2;3;3;4;4;4;4;3;4;2;4;3.8;3.4;1;2.33;1;5;1;5;1;1;1;2.33;3.88;1;0;1;1;1;3;1;3;1;1;1;1;5;5;1;5;5;5;4;4;4;4;3;5;3;4;1;1;1;1;Vrouw;19;Vwo;Amsterdam;Gezondheid, Sport en Welzijn (GSW);Voltijd;5;5;1.96;0
422;2025;4;5;3;1;1;1;2;5;2.6;5;4;1;;2;;;2;;;;4;3;3.8;2.33;2.33;5;3.67;2.33;3.67;2.33;2.33;1;2.8;3.8;1;0;1;1;3;3;3;5;3;3;1;1;4;3;1;5;5;5;1;2;4;4;4;4;4;5;2;1;1;1;Vrouw;21;Vwo;Amsterdam;Creative Business (CB);Voltijd;5;2;2.44;0
423;2025;3;4;4;2;3;2;4;3.8;3;3.8;2;2;;2;2;2;2;2;3;3;3;3.8;4.2;2.33;2.33;1;3.67;2.33;3.67;2.33;2.33;1;4;4.32;1;0;1;1;3;3;1;3;1;1;1;1;4;5;2;4;4;4;4;4;4;4;4;4;4;4;3;1;1;1;Vrouw;20;Mbo;Amsterdam;Gezondheid, Sport en Welzijn (GSW);Voltijd;5;5;1.8;0
424;2025;3;4;4;2;3;3;3;4.2;2.2;4.2;2;1;1;1;2;1;3;2;1;2;4;3.4;4.2;2.33;1;1;3.67;2.33;3.67;1;1;1;4.33;3.56;2.6;0;1;1;1;3;3;3;1;1;1;1;4;4;3;3;3;3;4;3;3;2;3;4;3;4;3;1;1;1;Man;19;Vwo;Amsterdam;Gezondheid, Sport en Welzijn (GSW);Voltijd;3;4;1;0
425;2025;4;4;4;4;3;2;2;3.8;4.2;4.6;1;1;1;1;1;2;4;2;1;2;4;3.4;4.2;3.67;3.67;3.67;3.67;2.33;3.67;2.33;2.33;1;1.8;2.8;3.4;1;1;1;3;3;5;5;1;1;1;1;4;4;2;5;4;3;4;4;3;4;4;5;3;3;2;2;1;1;Vrouw;20;Mbo;Amsterdam;Onderwijs en Innovatie (ONI);Voltijd;5;4;1.96;0
426;2025;3;4;4;2;3;3;3;4.6;3.4;4.6;3;3;3;4;4;3;3;3;3;3;4;4.2;3.8;1;2.33;2.33;5;1;5;2.33;2.33;1;2.4;4.44;1;0;1;1;1;3;1;3;1;1;1;1;5;5;3;5;5;4;4;4;4;4;3;5;3;5;3;1;1;1;Vrouw;21;Mbo;Amsterdam;Gezondheid, Sport en Welzijn (GSW);Voltijd;5;4;2.6;0
427;2025;1;4;3;3;2;3;4;3;2.2;3.8;4;3;2;5;4;3;3;2;4;1;2;4.6;3;3.67;2.33;2.33;3.67;1;3.67;1;2.33;1;3.07;3.48;1;0;1;1;1;3;1;3;3;1;1;1;2;2;2;3;4;4;5;4;2;4;1;4;2;3;2;1;1;1;Man;16;Havo;Amsterdam;Agri, Food and Life Sciences (AFL);Voltijd;5;3;1.8;0
428;2025;3;3;3;4;3;4;3;3.8;4.2;3.4;4;4;5;5;5;4;5;3;3;4;3;3.8;3.4;2.33;2.33;1;3.67;2.33;3.67;1;3.67;1;2.2;3.6;1;0;1;1;1;3;3;3;3;3;1;1;4;5;4;5;4;4;4;3;4;3;3;5;4;4;2;1;1;1;Vrouw;22;Havo;Amsterdam;Gezondheid, Sport en Welzijn (GSW);Voltijd;5;5;1.56;0
429;2025;2;4;4;4;3;4;4;3.8;4.2;3.4;2;2;2;2;2;3;2;2;2;2;3;3.4;4.2;3.67;3.67;2.33;2.33;3.67;2.33;3.67;2.33;1;2.67;4;1;0;1;5;3;3;3;3;1;1;1;1;5;4;1;4;3;4;4;4;3;2;2;4;2;3;3;1;1;1;Vrouw;23;Anders, namelijk (vul in):;Amsterdam;Verloskunde Academie;Voltijd;5;5;3.16;0
430;2025;2;3;2;3;3;5;5;3;2.6;3;5;5;5;5;5;5;4;4;5;5;4;2.6;4.2;1;2.33;2.33;3.67;2.33;2.33;2.33;1;1;3.33;3.8;1;1;1;5;5;3;3;1;3;1;1;1;4;5;2;5;1;2;3;3;3;4;1;5;4;4;2;2;2;2;Man;19;Anders, namelijk (vul in):;Amsterdam;Creative Business (CB);Voltijd;3;5;1;1
431;2025;3;4;4;2;2;3;2;3.8;2.2;3.8;2;2;2;4;4;4;;3;2;3;4;3.4;4.2;1;1;1;3.67;2.33;3.67;2.33;2.33;1;1.33;3.8;1;0;1;1;1;3;3;3;3;1;1;1;4;5;1;5;5;5;4;5;5;5;3;5;4;5;4;1;1;1;Vrouw;29;Anders, namelijk (vul in):;Amsterdam;Gezondheid, Sport en Welzijn (GSW);Duaal;5;4;3.24;0
432;2025;5;5;5;2;1;3;1;5;3;4.6;2;3;2;1;3;2;1;2;2;1;4;3.8;3.4;2.33;2.33;3.67;2.33;3.67;2.33;2.33;1;1;3.47;5;1;0;1;1;1;3;3;3;3;3;1;3;5;5;2;5;5;5;5;3;3;2;4;5;4;5;4;1;3;2;Man;26;Mbo;Amsterdam;Creative Business (CB);Voltijd;5;3;3.48;0
433;2025;3;4;3;2;3;3;4;4.2;3.4;3.8;2;2;2;3;4;4;5;2;3;2;4;4.2;3.4;2.33;3.67;2.33;3.67;1;2.33;2.33;2.33;1;4;4.08;1;0;1;1;5;3;3;3;3;1;1;1;4;4;3;4;5;5;4;4;4;5;2;4;3;3;1;1;3;4;Vrouw;19;Havo;Amsterdam;Agri, Food and Life Sciences (AFL);Voltijd;5;5;2.6;0
434;2025;2;4;3;3;5;2;5;3.8;3.8;4.2;3;3;3;4;4;3;5;3;3;3;4;4.2;3.8;2.33;1;2.33;5;1;5;2.33;2.33;1;2.4;3.68;1;0;1;1;1;3;1;1;1;1;1;1;4;5;3;4;4;4;4;3;4;4;4;4;3;3;3;1;2;2;Vrouw;17;Havo;Amsterdam;Gezondheid, Sport en Welzijn (GSW);Voltijd;5;4;2.2;0
